"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23000550","None","4904&4910","Dolphin St","P","I4","2023-01-18","","2023-10-06","2023-10-06","250","250","79900.00","74900.00","","","800.00","2","1","","51 - 75 Years","See Tax Assessment Attached in Documents","Residential","DS","","0.51 - 0.99","","Century 21 Action Realty (l001065)","Andrew Angerer","","New Iberia","LA","70560","","Iberia","","See the 2 different Tax Assessments Attached in Documents","2023-10-27","3%","N","See Tax Assessment","",""
"23001905","Parc Ridge","301","Dalia","P","M1","2023-03-08","","2023-09-25","2023-09-20","97","97","304500.00","284500.00","","","2473.00","4","3","","Under Construction","75 X 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Breaux Bridge","LA","70517","","St Martin","","Lot 143 Parc Ridge","2023-10-23","3%","N","143","",""
"23002904","Cypress Meadows","302","Sunshine Rise","P","O","2023-04-10","","2023-09-13","2023-09-13","156","156","357400.00","358100.00","","","1881.00","3","2","","Under Construction","TBD","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Khristie Gass","","Broussard","LA","70518","","Lafayette","","Cypress Meadow Phase 3B Lot #453","2023-10-19","2.5-$250","N","453","",""
"23008654","Beau Savanne","107","Del Haven","P","K","2023-09-21","","2023-09-25","2023-09-25","4","4","329500.00","329500.00","","","1790.00","3","2","","6 - 10 Years","60x110","Residential","DS","","0 - 0.5","","Rhodes Realty, LLC (l001240)","Carl Johnson","","Lafayette","LA","70506","","Lafayette","","LOT 54 BEAU SAVANNE PH 1 (60X110)","2023-11-02","2.5%-150","N","54","",""
"23005960","College Pk Add","522","Harding","P","G2","2023-07-05","","2023-10-06","2023-10-06","93","93","170000.00","170000.00","","","1280.00","2","1","1","31 - 40 Years","1/3 UNDEVIDED INTERET IN COMMON ELEMENTS","Residential","AS","","0 - 0.5","","Weiser Realty & Property Managment, LLC (l001327)","Asim Baloch","","Lafayette","LA","70503","B","Lafayette","","UNIT B THE WELCH CONDOMINIUM (1/3 UNDIVIDED INTEREST IN THE COMMON ELEMENTS)FORMERLY LOTS 26/27 BLK 7 COLLEGE PARK ADD","2023-11-20","2%-$150.00","N","002","",""
"23007695","Kates Crossing","100","Lightbourne","P","G3","2023-08-23","","2023-08-23","2023-08-23","0","0","239650.00","239650.00","","","1691.00","4","2","","Under Construction","70X103X82X121","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-10-19","2.5%","N","5","",""
"23007314","Lancaster Estates","102","Chicory","P","K","2023-08-05","","2023-09-21","2023-09-21","33","33","200000.00","200000.00","","","1559.00","4","2","","41 - 50 Years","82x129.6","Residential","DS","","0 - 0.5","","Rome Realty (l001106)","John Romero","","Lafayette","LA","70506","","Lafayette","","LOT 2 BREAU CHAMPS SUB (85X123.69)","2023-11-05","2.5%","N","2","",""
"23008699","Thomas Addition","820","4th","P","A1","2023-09-22","","2023-10-17","2023-10-17","17","17","196500.00","196500.00","","","2289.00","3","2","","76+ Years","75 x 150","Residential","DS","","0 - 0.5","","Platinum Realty (l001092)","Michael Doughty","","Crowley","LA","70526","","Acadia","","Lot 9 and the W/2 of Lot 11, Block 211, Thomas Addition.","2023-12-01","3%-$250","N","9","",""
"23001475","Acadian Lakes","126","Still Lake","P","E","2023-02-23","","2023-09-19","2023-09-19","189","189","251000.00","241000.00","","","1874.00","4","2","","Under Construction","110XC20X110XC7","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Duson","LA","70529","","Lafayette","","Acadian Lakes Lot 86","2023-10-31","3%","N","86","",""
"23008754","Northwood Estates","114","Abby","P","L2","2023-09-25","","2023-10-07","2023-10-06","11","11","265000.00","265000.00","","","1894.00","3","2","","16 - 20 Years","Irregular","Residential","DS","","1 - 2.99","","EXP Realty, LLC (l001154)","Emily Nealy","","Opelousas","LA","70570","","St Landry","","See realtor remarks for full description.","2023-11-06","3%-$150","N","21,22,23","",""
"23002671","Grand Oaks","104","Southern Oak","P","D","2023-04-02","","2023-10-17","2023-10-17","198","198","225500.00","220000.00","","","1447.00","3","2","","Under Construction","55X120","Residential","DS","","0 - 0.5","","Goldie Locks Realty LLC (l001197)","Brandy Siner","","Lafayette","LA","70507","","Lafayette","","Grand Oak Subdivsion Lot 43 55X120","2023-11-14","3","N","43","",""
"23005737","Gable Crest","118","Gable Crest","P","N","2023-06-27","","2023-10-17","2023-10-17","89","89","290000.00","280000.00","","","1647.00","3","2","","1 - 3 Years","60X94.9X60X94.25","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Clare Hensarling","","Lafayette","LA","70508","","Lafayette","","LOT 9 GABLE CREST (60X94.9X60X94.25)","2023-11-22","2.5%-150","N","9","",""
"23002327","None","117","Ivy","P","St. Mary","2023-03-22","","2023-03-28","2023-03-28","6","6","65000.00","65000.00","","","1764.00","3","2","","41 - 50 Years","118.5 x 200","Residential","DS","","0.51 - 0.99","","Lafayette Realty (l000911)","Andy McGinn","","Patterson","LA","70392","","St Mary","","Lot 4, Barbara A Segura Part Per","2023-10-31","3% - $150","N","4","",""
"23007689","None","155","Soileau","P","L3","2023-08-21","","2023-10-07","2023-10-06","46","46","83000.00","55000.00","","","1275.00","3","2","","41 - 50 Years","185x227x265x248 approximate","Residential","DS","","1 - 2.99","","@ Home Realty, LLC (l001325)","Yolanda Thibodeaux","","Eunice","LA","70535","","St Landry","","1 LOT (1.03 AC) SEC 23 T-6S R-1W 588738 (V-19-219)","2023-12-18","3%","N","0","",""
"23003158","Brightwood","308","Halcott","P","G2","2023-04-17","","2023-10-07","2023-10-06","111","111","220000.00","190000.00","","","1440.00","3","2","","41 - 50 Years","8275 sqft","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Mary Langlinais","","Lafayette","LA","70503","","Lafayette","","LOTS 414 415 &W 15FT LOT 413 BLK 15 BRIGHTWOOD SUB","2023-11-03","3%-150","N","414 and 415","",""
"23009250","Fox Chase","200","Steeple Chase","P","G3","2023-10-12","","2023-10-18","2023-10-18","0","0","210000.00","210000.00","","","1328.00","3","2","","31 - 40 Years","58x110","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Caitlin Pitre Hebert","","Lafayette","LA","70506","","Lafayette","","LOT 133 FOX CHASE PHASE II (58X110)","2023-11-17","3%-$150","N","133","",""
"23008818","Regal","2005","Eraste Landry","P","G3","2023-09-27","","2023-10-07","2023-10-08","11","11","135000.00","135000.00","","","1600.00","4","2","1","51 - 75 Years","70X116.41X70X117.91","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Marie Walther","","Lafayette","LA","70506","","Lafayette","","LOT 11 REGAL SUB (70X116.41X70X117.91)","2023-10-31","2.5","N","11","",""
"23006185","Parc Ridge","300","Dalia","P","M1","2023-07-06","","2023-09-25","2023-09-20","76","76","324500.00","324500.00","","","2709.00","4","3","","Under Construction","75 x 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Breaux Bridge","LA","70517","","St Martin","","Lot 150 Parc Ridge","2023-12-15","3%","N","150","",""
"23004286","Hudson Yards","410","Weaver","P","V1","2023-05-18","","2023-09-25","2023-09-25","95","95","228560.00","232555.00","","","1629.00","3","2","","New","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-11-15","2.5%","N","60","",""
"23006836","Acadian Oaks","300","Fabiola","P","O","2023-07-29","","2023-10-18","2023-10-18","47","47","338000.00","318000.00","","","2240.00","4","3","","41 - 50 Years","100' x 150'","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Amir Francis","","Lafayette","LA","70508","","Lafayette","","LOT 47 of Acadiana Oaks","2023-11-20","see RR","N","47","",""
"23006761","Domingues Addition","156","Roma","P","M1","2023-07-27","","2023-09-19","2023-09-19","54","54","75000.00","58000.00","","","1216.00","3","2","","16 - 20 Years",".32 Acres","Residential","MM","","0 - 0.5","","EXP Realty, LLC (l001154)","David Wenger","","Breaux Bridge","LA","70517","","St Martin","","OT: LOT 16 & E/2 LOT 17 BLK A DOMINGUE ADDCOB: 1196-837-271044 1578-58-440107","2023-10-20","2.5% - $150","N","16 & 17","Richie Deshotel",""
"23006753","Highland Ridge","119","Peak Valley","P","P","2023-07-26","","2023-09-13","2023-09-12","17","17","250000.00","250000.00","","","1710.00","3","2","","6 - 10 Years","(55X115X55X115)","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Teresa Leblanc","","Youngsville","LA","70592","","Lafayette","","LOT 22 HIGHLAND RIDGE SUBD PH 3 (55X115X55X115)","2023-10-20","3%-150","N","22","",""
"23008947","Glen Leger","164","Fontenot","P","L2","2023-09-29","","2023-10-07","2023-10-07","8","8","75000.00","75000.00","","","1190.00","3","1","1","31 - 40 Years","75 X 100","Residential","DS","","0 - 0.5","","Reality Realty, LLC (l001122)","Angela Angello","","Opelousas","LA","70570","","St Landry","","1 LOT BEING THE N 75' OF LOT 11 (75X100) IN GLEN LEGER SUB DIV N LOT","2023-10-25","3","N","11","Crystal Brooks",""
"22008184","River Ranch","903","Richland","P","G1","2022-08-28","","2023-10-07","2023-10-06","387","387","1675000.00","1360000.00","","","4928.00","3","4","1","16 - 20 Years","109 x 115 x 86 x 120","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Tricia Freeman","","Lafayette","LA","70508","","Lafayette","","LOT D48 VILLAGE OF RIVER RANCH PHASE IV (11395.74 SQ FT) (109.31X115.","2023-11-10","SS-$150","Y","D48","Joy Davis",""
"23001656","Langlinais Estates","404","Abercrombie","P","O","2023-03-02","","2023-09-25","2023-09-22","204","204","600000.00","589028.00","","","2434.00","4","3","","Under Construction","70x135x70x135.14","Residential","DS","","0 - 0.5","","Robbie Breaux & Team Brokered by Real Broker (l001230)","Robbie Breaux","","Broussard","LA","70518","","Lafayette","","LOT 44 LANGLINAIS ESTATES","2023-11-10","2.5% -%150","N","44","",""
"23007868","The Meadows","40","Phlox","P","D","2023-08-28","","2023-08-31","2023-08-31","3","3","89900.00","89900.00","","","1080.00","2","1","1","41 - 50 Years","0","Residential","AS","","0 - 0.5","","RE/MAX Acadiana (l000020)","Brandi McKnight","","Lafayette","LA","70507","","Lafayette","","LOT FF-5 MEADOWS TOWNHOUSE DEV PH VII","2023-10-20","2.5","N","FF-5","",""
"23008835","None","1096","Lawless Tauzin","P","M1","2023-09-28","","2023-10-18","2023-10-18","20","20","445000.00","430000.00","","","2336.00","4","2","1","16 - 20 Years","330' x 523'","Residential","DS","","3 - 5.99","","HUNCO Real Estate (l001141)","Lindsey Fitzgerald","","Breaux Bridge","LA","70517","","St Martin","","4.044 ac lot 3-E1 / Sec 111 T8S R5E","2023-11-01","2.5% - 150","Y","3-E1","",""
"23006457","Flamingo Gardens","135","Flamingo","P","N","2023-07-19","","2023-10-08","2023-10-08","81","81","245000.00","245000.00","","","1600.00","3","2","1","16 - 20 Years","25 x 100","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Amy Meyers","","Lafayette","LA","70508","","Lafayette","","LOT 16 FLAMINGOGARDENS  T10R4 SEC 70 (25 x 100)","2023-11-09","2.5%- $150","N","16","",""
"22009476","None","607","Davis","P","J","2022-10-08","","2023-10-18","2023-10-18","359","359","225000.00","187000.00","","","2376.00","3","2","","51 - 75 Years","66' x 184'","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Candace Conner","","Jennings","LA","70546","","Jefferson Davis","","LOTS 1 2 BK 2 REPLAT VERRETT ADD & Lot 18 BRANDT SUB","2023-11-17","2.5","N","1, 2 & 18","",""
"23009076","Pesson","916","Inez","P","I2","2023-10-05","","2023-10-18","2023-10-17","12","12","165000.00","165000.00","","","1752.00","3","2","","51 - 75 Years","100 x 120","Residential","DS","","0 - 0.5","","Latter & Blum - NI (l001161)","Lisa Lourd","","New Iberia","LA","70560","","Iberia","","Lot 21, Part Lot 19, Inez Ave., Lot 8 & Part Lot 9 Being Lot 20 & N25' Lot 19, Blk 1, Pesson Sub","2023-11-23","2.5%-150","N","20 & N25' Lot 19","",""
"23008560","Avery Meadows","306","Stockbridge","P","K","2023-09-19","","2023-09-19","2023-09-19","0","0","201195.00","201195.00","","","1388.00","3","2","","Under Construction","50X124","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Duson","LA","70529","","Lafayette","","Avery Meadows - Located in Sect.14; T10S,R3E Lafayette Parish, Louisiana","2023-11-07","3%","N","103","",""
"23006799","Sugar Mill Pond","118","Stonehurst","P","P","2023-07-27","","2023-09-13","2023-09-13","40","40","310000.00","299900.00","","","1300.00","2","2","","11 - 15 Years","35 x 110 x 12.97 x 24.95 x 110","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Sandy Mann","","Youngsville","LA","70592","","Lafayette","","LOT F-29 Sugar Mill Pond PH 5-B (35x 110 x 12.97 x 24.95 x 110)","2023-11-03","3%-150","N","F-29","",""
"23008840","Southport","1604","Dehart","P","I2","2023-09-28","","2023-10-18","2023-10-16","18","18","145000.00","145000.00","","","1230.00","3","2","","4 - 5 Years","23x138","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","New Iberia","LA","70560","A","Iberia","","Verify with assessment office","2023-11-13","2.25%","N","19-D","",""
"23004621","Windy Acres","300","Leeward","P","C","2023-05-25","","2023-09-21","2023-09-18","98","98","220000.00","195000.00","","","2159.00","3","2","","21 - 30 Years","As Per Plat","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Razan Qamhiyeh","","Carencro","LA","70520","","Lafayette","","LOT 12 WINDY ACRES SUB","2023-10-27","2.5%","N","001","Miles Santiago",""
"23008558","Kates Crossing","203","Resthaven","P","G3","2023-09-19","","2023-09-19","2023-09-19","0","0","227035.00","227035.00","","","1538.00","3","2","","Under Construction","51X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-11-03","2.5%","N","67","",""
"23007406","Mark Ridge Park","321","Brockton","P","C","2023-08-14","","2023-09-21","2023-09-21","16","16","125000.00","120000.00","","","1100.00","3","1","","31 - 40 Years","56.25X102.99","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Charles Ilonya","","Carencro","LA","70520","","Lafayette","","LOT 252A & W 1/2 LOT 251B MARKRIDGE PARK EXT III (56.25X102.99)","2023-10-19","3%","N","025","Nah Senpeng",""
"23006444","None","128","Shady","P","L1","2023-07-16","","2023-08-31","2023-08-31","46","46","189900.00","184900.00","","","1920.00","3","2","","1 - 3 Years","100x140","Residential","MM","","0 - 0.5","","RE/MAX Excellence (l001244)","Toni Effingger","","Port Barre","LA","70577","","St Landry","","2 LOTS 27 (50X140.8) & 28 (50X140.5) OAK RIDGE SUBDIV N HIGDON S SHAD","2023-10-16","2.9","N","27-28","",""
"23008557","Autumn Park","7407","Seven Oaks","P","V1","2023-09-19","","2023-09-19","2023-09-19","0","0","206980.00","206980.00","","","1422.00","3","2","","Under Construction","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-11-08","2.5%","N","40","",""
"23007326","San Sebastian","100","San Domingo","P","P","2023-08-11","","2023-09-25","2023-09-24","44","44","415000.00","385000.00","","","1916.00","4","3","","6 - 10 Years","60 X 125","Residential","DS","","0 - 0.5","","Latter & Blum - NI (l001161)","Tammy Luke-Watson","","Youngsville","LA","70592","","Lafayette","","Neighborhood:606600.00 South of Youngsville; Subdivision:SAN SEBASTIAN lot 0175,Township11,Range4,Section 23","2023-11-06","3%-150","Y","175","",""
"23008613","Hudson Yards","243","Weaver","P","V1","2023-09-20","","2023-09-25","2023-09-25","5","5","247600.00","247600.00","","","1825.00","3","2","","Under Construction","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-12-19","2.5%","N","22","",""
"23007891","Sabal Palms","104","Cascade Palm","P","O","2023-08-29","","2023-09-14","2023-09-13","15","15","575000.00","575000.00","","","2381.00","4","3","","1 - 3 Years","70x126","Residential","DS","","0 - 0.5","","Dwight Andrus Real Estate Agency, LLC (l001261)","Claire Disch","","Youngsville","LA","70592","","Lafayette","","LOT 51 SABAL PALMS SUBD (70X126)","2023-10-20","2.5% See RR*","Y","51","",""
"23008112","Daniel Estates","127","Talon","P","P","2023-09-05","","2023-09-26","2023-09-16","9","9","320000.00","320000.00","","","2050.00","3","2","","6 - 10 Years","13068 SF","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Tyler Summerlin","","Youngsville","LA","70592","","Lafayette","","LOT 14 DANIEL ESTATES (70X186.73X70X186.62)","2023-10-20","3%","N","14","",""
"23009043","Royalton Park","215","Royalton","P","C","2023-10-04","","2023-10-08","2023-10-08","4","4","168900.00","168900.00","","","1202.00","3","2","","21 - 30 Years","50 x 115.01","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Dawn Justin","","Lafayette","LA","70507","","Lafayette","","LOT 65 ROYALTON PARK (50X115.01)","2023-11-07","3%-$150","N","65","",""
"23000997","Acadian Lakes","124","Still Lake","P","E","2023-02-06","","2023-07-24","2023-07-24","168","168","261000.00","258000.00","","","2079.00","4","2","","Under Construction","110XC21X6.69X108.20XC6","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Duson","LA","70529","","Lafayette","","Acadian Lakes Lot 85","2023-10-24","3%","N","85","",""
"23008665","None","15701","Gladu","P","V2","2023-09-21","","2023-10-05","2023-09-21","0","0","170000.00","170000.00","","","2485.00","3","2","","51 - 75 Years","will look up","Residential","DS","","3 - 5.99","","Century 21 Action Realty (l001065)","Dennie DuBois","","Kaplan","LA","70548","","Vermilion","","3.60 AC IN N/2 OF SEC 26T 11R 2 E 207-2594","2023-11-15","2.5%-200$","Y","00","",""
"23008537","Park Vista","528","Abdalla Blvd","P","L2","2023-09-18","","2023-09-25","2023-09-23","5","5","152000.00","152000.00","","","1625.00","2","1","","41 - 50 Years","85x139","Residential","DS","","0 - 0.5","","RE/MAX Excellence (l001244)","Toni Effingger","","Opelousas","LA","70570","","St Landry","","1 LOT 60 (85X139.6) PARK VISTA SUB DIV N ABDALLA BLVD S WILSON E LOT","2023-11-10","2.9","N","060","",""
